"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj";"cluster";"Genes";"signal"
"Ppp2r5c2";1,03524966176689e-06;0,288772452007494;0,574;0,441;0,0211294455966621;"CD8Tcells";"Ppp2r5c";"Downregulated_yMB"
"Gm78613";1,06020231180779e-06;0,453781569126421;0,117;0,053;0,021638729183997;"CD8Tcells";"Gm7861";"Downregulated_yMB"
"Dock22";1,07164951073872e-06;0,250140146979696;0,729;0,587;0,0218723665141772;"CD8Tcells";"Dock2";"Downregulated_yMB"
"Cabin12";1,07362122089876e-06;0,455696546547538;0,335;0,227;0,0219126091185436;"CD8Tcells";"Cabin1";"Downregulated_yMB"
"Itga12";1,07552209371366e-06;0,286075290820121;0,713;0,569;0,0219514059326957;"CD8Tcells";"Itga1";"Downregulated_yMB"
"Dock102";1,07957701943672e-06;0,256797490909293;0,932;0,811;0,0220341669667035;"CD8Tcells";"Dock10";"Downregulated_yMB"
"Tnfaip81";1,09886526662059e-06;0,261784477956379;0,689;0,56;0,0224278400917262;"CD8Tcells";"Tnfaip8";"Downregulated_yMB"
"Elf43";1,10425537234459e-06;0,373788932415523;0,319;0,207;0,0225378521495531;"CD8Tcells";"Elf4";"Downregulated_yMB"
"Sltm1";1,17264040520181e-06;0,272425110788519;0,555;0,423;0,023933590670169;"CD8Tcells";"Sltm";"Downregulated_yMB"
"Krit11";1,18222562964782e-06;0,29896365655123;0,654;0,521;0,024129225101112;"CD8Tcells";"Krit1";"Downregulated_yMB"
"Coro1a1";1,19387267873347e-06;0,224380396901508;0,934;0,85;0,0243669413729502;"CD8Tcells";"Coro1a";"Downregulated_yMB"
"Cd442";1,19499365572269e-06;0,776187048758481;0,215;0,129;0,0243898205133001;"CD8Tcells";"Cd44";"Downregulated_yMB"
"Ranbp21";1,21424527030389e-06;0,425839067809188;0,515;0,385;0,0247827459669023;"CD8Tcells";"Ranbp2";"Downregulated_yMB"
"Ttc34";1,21643703200553e-06;0,262376981848372;0,752;0,605;0,0248274798232328;"CD8Tcells";"Ttc3";"Downregulated_yMB"
"Vps362";1,24761251119668e-06;0,315941836502493;0,388;0,273;0,0254637713535242;"CD8Tcells";"Vps36";"Downregulated_yMB"
"Lag31";1,2803181537588e-06;0,24378531577273;0,867;0,751;0,0261312935182171;"CD8Tcells";"Lag3";"Downregulated_yMB"
"AI5044322";1,28530094796219e-06;0,478295772771378;0,305;0,202;0,0262329923479083;"CD8Tcells";"AI504432";"Downregulated_yMB"
"Ddit41";1,36933876650895e-06;0,377383645505849;0,331;0,224;0,0279482042244476;"CD8Tcells";"Ddit4";"Downregulated_yMB"
"Smc1a1";1,37106189976375e-06;0,265893926908055;0,639;0,51;0,0279833733741782;"CD8Tcells";"Smc1a";"Downregulated_yMB"
"Arhgef22";1,37276464968135e-06;0,444703909997526;0,39;0,274;0,0280181264999964;"CD8Tcells";"Arhgef2";"Downregulated_yMB"
"Ikbkb2";1,38645969905099e-06;0,271389062951988;0,692;0,549;0,0282976424576306;"CD8Tcells";"Ikbkb";"Downregulated_yMB"
"Fam126a3";1,40898047318643e-06;0,54761822838968;0,228;0,136;0,028757291457735;"CD8Tcells";"Fam126a";"Downregulated_yMB"
"Creb13";1,41433521173572e-06;0,504046217490517;0,372;0,263;0,0288665816715261;"CD8Tcells";"Creb1";"Downregulated_yMB"
"Cbfb3";1,42732509396897e-06;0,35631121348641;0,421;0,3;0,0291317051679067;"CD8Tcells";"Cbfb";"Downregulated_yMB"
"Tmem9b2";1,4432823218333e-06;0,225514561986664;0,4;0,276;0,0294573921886177;"CD8Tcells";"Tmem9b";"Downregulated_yMB"
"Itm2c2";1,44704742338857e-06;0,225811554145254;0,82;0,687;0,0295342379113608;"CD8Tcells";"Itm2c";"Downregulated_yMB"
"Nedd93";1,4602838465955e-06;0,278750402190203;0,784;0,656;0,0298043933090141;"CD8Tcells";"Nedd9";"Downregulated_yMB"
"Gsk3b";1,46542519654206e-06;0,272879432134735;0,753;0,627;0,0299093282614233;"CD8Tcells";"Gsk3b";"Downregulated_yMB"
"Iqgap13";1,5690882628141e-06;0,18160285740568;0,925;0,819;0,0320250914440358;"CD8Tcells";"Iqgap1";"Downregulated_yMB"
"Tox1";1,58014437412689e-06;0,276559274798305;0,737;0,61;0,0322507466759299;"CD8Tcells";"Tox";"Downregulated_yMB"
"Atp8b23";1,58242867677054e-06;0,458727750056427;0,26;0,16;0,0322973692928867;"CD8Tcells";"Atp8b2";"Downregulated_yMB"
"Itsn22";1,58485069314732e-06;0,453268370096648;0,455;0,337;0,0323468026471369;"CD8Tcells";"Itsn2";"Downregulated_yMB"
"Brd93";1,6502222880447e-06;0,445889394819052;0,336;0,229;0,0336810368989922;"CD8Tcells";"Brd9";"Downregulated_yMB"
"Phc31";1,65527793691808e-06;0,317408914745506;0,483;0,349;0,0337842226924979;"CD8Tcells";"Phc3";"Downregulated_yMB"
"Tceb12";1,73177035097941e-06;0,264393002888356;0,6;0,466;0,0353454328634897;"CD8Tcells";"Tceb1";"Downregulated_yMB"
"Gpr1743";1,74791492235721e-06;0,67149732540154;0,214;0,129;0,0356749435653107;"CD8Tcells";"Gpr174";"Downregulated_yMB"
"Pltp1";1,75968954677338e-06;0,421761068185013;0,461;0,344;0,0359152636496447;"CD8Tcells";"Pltp";"Downregulated_yMB"
"Zdhhc183";1,83639445860038e-06;0,260176389197856;0,7;0,552;0,0374808109000337;"CD8Tcells";"Zdhhc18";"Downregulated_yMB"
"Fosb3";1,85154577092697e-06;0,470133520351784;0,661;0,548;0,0377900491846195;"CD8Tcells";"Fosb";"Downregulated_yMB"
"Lilrb4a3";1,89793746977485e-06;0,790478179201595;0,188;0,11;0,0387369037581048;"CD8Tcells";"Lilrb4a";"Downregulated_yMB"
"AI6622702";1,99830831169045e-06;0,261276244110191;0,484;0,366;0,040785472641602;"CD8Tcells";"AI662270";"Downregulated_yMB"
"Tnk23";2,00927914269137e-06;0,674637001322425;0,273;0,175;0,0410093873023309;"CD8Tcells";"Tnk2";"Downregulated_yMB"
"Mark22";2,02589985960229e-06;0,274902159024273;0,585;0,46;0,0413486161344827;"CD8Tcells";"Mark2";"Downregulated_yMB"
"Rasal32";2,02755600613681e-06;0,448179438062135;0,451;0,337;0,0413824180852524;"CD8Tcells";"Rasal3";"Downregulated_yMB"
"Pitpnm12";2,05742932921431e-06;0,38486194088642;0,264;0,166;0,0419921326092641;"CD8Tcells";"Pitpnm1";"Downregulated_yMB"
"Ccr22";2,0939852805293e-06;1,91648796144143;0,038;0,006;0,042738239575603;"CD8Tcells";"Ccr2";"Downregulated_yMB"
"Rbbp7";2,1044156862181e-06;0,151347882516545;0,545;0,407;0,0429511241557115;"CD8Tcells";"Rbbp7";"Downregulated_yMB"
"Arrb21";2,15476884012079e-06;0,307372656888258;0,519;0,393;0,0439788320268653;"CD8Tcells";"Arrb2";"Downregulated_yMB"
"Kif3b3";2,1670915399493e-06;0,628823925676568;0,258;0,168;0,0442303383303652;"CD8Tcells";"Kif3b";"Downregulated_yMB"
"Traf31";2,20051333732645e-06;0,496824455314476;0,166;0,091;0,0449124772148329;"CD8Tcells";"Traf3";"Downregulated_yMB"
"Stat22";2,21463467299706e-06;0,481079339811609;0,211;0,125;0,0452006936758701;"CD8Tcells";"Stat2";"Downregulated_yMB"
"Txk3";2,22686748470633e-06;0,264942813171445;0,962;0,864;0,0454503653628561;"CD8Tcells";"Txk";"Downregulated_yMB"
"Dnmt3a2";2,24007207576187e-06;0,627923923559169;0,328;0,227;0,0457198710662999;"CD8Tcells";"Dnmt3a";"Downregulated_yMB"
"Cfdp11";2,26204665047944e-06;0,231524793752021;0,469;0,342;0,0461683721362853;"CD8Tcells";"Cfdp1";"Downregulated_yMB"
"Leprotl12";2,33262547358482e-06;0,233382271293332;0,758;0,619;0,0476088859158662;"CD8Tcells";"Leprotl1";"Downregulated_yMB"
"Ptbp31";2,38322957973914e-06;0,273515884152775;0,744;0,62;0,0486417157224759;"CD8Tcells";"Ptbp3";"Downregulated_yMB"
"Rpl351";2,38591421847496e-06;0,166063229123637;0,924;0,865;0,0486965091990739;"CD8Tcells";"Rpl35";"Downregulated_yMB"
"Ddx421";2,41743741524001e-06;0,300319891377828;0,497;0,364;0,0493398976450485;"CD8Tcells";"Ddx42";"Downregulated_yMB"
"Defa204";1,45307053008236e-34;4,91201273706799;0,653;0,095;2,9657169518981e-30;"ILC1";"Defa20";"Downregulated_yMB"
"Defa214";7,30367547326183e-33;4,84585732358984;0,625;0,079;1,49068016409274e-28;"ILC1";"Defa21";"Downregulated_yMB"
"Defa224";4,43713900462669e-31;5,47040508118617;0,565;0,037;9,05620070844307e-27;"ILC1";"Defa22";"Downregulated_yMB"
"Defa244";2,82832256019169e-26;3,04551289076148;0,843;0,651;5,77260634535123e-22;"ILC1";"Defa24";"Downregulated_yMB"
"AY7611843";4,48497126342139e-26;4,22512203173198;0,556;0,09;9,15382634864306e-22;"ILC1";"AY761184";"Downregulated_yMB"
"Gm152844";4,4852074845615e-25;3,11851733717712;0,661;0,238;9,15430847599002e-21;"ILC1";"Gm15284";"Downregulated_yMB"
"Gm424184";1,97881697693481e-20;0,399699072876742;1;1;4,03876544992394e-16;"ILC1";"Gm42418";"Downregulated_yMB"
"Lyz13";3,77709008119386e-19;3,0087097832108;0,552;0,175;7,70904085571667e-15;"ILC1";"Lyz1";"Downregulated_yMB"
"Defa-rs14";3,3797484159361e-18;4,13795500891661;0,415;0,058;6,89806651692559e-14;"ILC1";"Defa-rs1";"Downregulated_yMB"
"Gm148504";1,37996061149516e-17;4,28310723697603;0,367;0,026;2,81649960806163e-13;"ILC1";"Gm14850";"Downregulated_yMB"
"Gm153084";6,96748642396976e-16;3,70198699227309;0,363;0,037;1,42206397913223e-11;"ILC1";"Gm15308";"Downregulated_yMB"
"Gm148514";6,2217094800563e-13;2,77031898221435;0,407;0,116;1,26985090487949e-08;"ILC1";"Gm14851";"Downregulated_yMB"
"Pigr4";7,5643364672661e-13;2,38460160909586;0,444;0,148;1,54388107296901e-08;"ILC1";"Pigr";"Downregulated_yMB"
"Spink43";3,73508704930639e-12;3,33955146547226;0,323;0,058;7,62331266763435e-08;"ILC1";"Spink4";"Downregulated_yMB"
"Krt84";2,98453216416682e-11;2,2776034895962;0,46;0,201;6,09143014706448e-07;"ILC1";"Krt8";"Downregulated_yMB"
"Itln14";5,24640944777816e-11;2,91817089060434;0,331;0,079;1,07079216829152e-06;"ILC1";"Itln1";"Downregulated_yMB"
"Lgals43";3,89595084207852e-09;2,43895192097295;0,331;0,106;7,95163566868225e-05;"ILC1";"Lgals4";"Downregulated_yMB"
"Defa174";1,18708692519062e-08;2,73321698227361;0,282;0,074;0,000242284441431405;"ILC1";"Defa17";"Downregulated_yMB"
"Nfkb14";1,63006975094237e-08;0,660662513117087;0,952;0,873;0,000332697236167338;"ILC1";"Nfkb1";"Downregulated_yMB"
"Reg3b4";1,82263612430694e-08;3,46784722894048;0,198;0,021;0,000372000032971046;"ILC1";"Reg3b";"Downregulated_yMB"
"Zg164";2,48131212848034e-08;2,26389716207728;0,294;0,085;0,000506435805422838;"ILC1";"Zg16";"Downregulated_yMB"
"Mptx24";4,63835057506015e-08;5,16029520429685;0,157;0,005;0,000946687352369777;"ILC1";"Mptx2";"Downregulated_yMB"
"mt-Co13";5,82842108488411e-08;0,242210594549796;1;1;0,00118958074342485;"ILC1";"mt-Co1";"Downregulated_yMB"
"mt-Co23";2,05975862871351e-07;0,270228597653274;1;1;0,00420396736120427;"ILC1";"mt-Co2";"Downregulated_yMB"
"Gm78614";3,04524240381212e-07;4,25235699719476;0,161;0,016;0,00621533974618054;"ILC1";"Gm7861";"Downregulated_yMB"
"Ccl53";8,62339365969711e-07;0,835157180091531;0,427;0,201;0,0176003464594418;"ILC1";"Ccl5";"Downregulated_yMB"
"Rora4";1,35005959906775e-06;0,474790206353413;0,992;0,989;0,0275547164169727;"ILC1";"Rora";"Downregulated_yMB"
"Lgals23";2,2096085024458e-06;2,15390587874844;0,266;0,095;0,0450981095349187;"ILC1";"Lgals2";"Downregulated_yMB"
"Tspan84";2,40420791260373e-06;3,39359283982383;0,145;0,016;0,0490698834962421;"ILC1";"Tspan8";"Downregulated_yMB"
"Defa205";2,71723072556494e-41;4,73953932400009;0,569;0,065;5,54586791087804e-37;"ILC2";"Defa20";"Downregulated_yMB"
"Defa215";1,0457319106096e-40;5,20140381044513;0,546;0,049;2,1343388295542e-36;"ILC2";"Defa21";"Downregulated_yMB"
"Defa225";2,58177985027998e-33;4,79426217435145;0,468;0,034;5,26941267442144e-29;"ILC2";"Defa22";"Downregulated_yMB"
"Defa245";4,36525856612979e-32;2,75611780686941;0,828;0,567;8,90949273347091e-28;"ILC2";"Defa24";"Downregulated_yMB"
"Gm152845";1,02602919346151e-24;2,40299499247714;0,6;0,24;2,09412558385493e-20;"ILC2";"Gm15284";"Downregulated_yMB"
"Gm424185";1,54797554916385e-22;0,340791632027683;1;1;3,15941809584341e-18;"ILC2";"Gm42418";"Downregulated_yMB"
"Lyz14";1,38124386178859e-21;2,75620650290102;0,464;0,137;2,81911872191051e-17;"ILC2";"Lyz1";"Downregulated_yMB"
"Erdr15";4,57538719330429e-21;2,10859390441549;0,513;0,167;9,33836526153406e-17;"ILC2";"Erdr1";"Downregulated_yMB"
"Gm153085";1,55860757145505e-19;4,2235187943348;0,313;0,03;3,18111805333976e-15;"ILC2";"Gm15308";"Downregulated_yMB"
"Gm148515";2,86637077482297e-18;2,97613187135833;0,362;0,072;5,85026275141368e-14;"ILC2";"Gm14851";"Downregulated_yMB"
"AY7611844";4,10914778334059e-17;2,39253584550324;0,459;0,186;8,38677062579814e-13;"ILC2";"AY761184";"Downregulated_yMB"
"Defa-rs15";2,25771633199069e-16;3,59562046938836;0,289;0,038;4,607999033593e-12;"ILC2";"Defa-rs1";"Downregulated_yMB"
"Gm148505";3,94214921977832e-13;2,33562723773408;0,299;0,072;8,04592655756754e-09;"ILC2";"Gm14850";"Downregulated_yMB"
"Krt85";8,22408279592792e-13;1,84045040797243;0,414;0,175;1,67853529864889e-08;"ILC2";"Krt8";"Downregulated_yMB"
"Itln15";1,77244260603346e-12;2,92407227338176;0,261;0,053;3,61755535891428e-08;"ILC2";"Itln1";"Downregulated_yMB"
"Defa175";6,36618842834812e-12;2,82824810628628;0,264;0,061;1,29933905822585e-07;"ILC2";"Defa17";"Downregulated_yMB"
"Pigr5";1,08921088924875e-11;1,93733291207439;0,348;0,129;2,22307942495669e-07;"ILC2";"Pigr";"Downregulated_yMB"
"Ang45";8,66833086727538e-10;3,94128465995019;0,162;0,015;1,7692063300109e-05;"ILC2";"Ang4";"Downregulated_yMB"
"H2-K15";9,02641099468542e-10;0,31213134032155;1;1;1,84229048401529e-05;"ILC2";"H2-K1";"Downregulated_yMB"
"Lgals44";2,03042693571779e-09;1,60608281491266;0,311;0,122;4,14410137580002e-05;"ILC2";"Lgals4";"Downregulated_yMB"
"mt-Co14";5,26519063581097e-09;0,173134647419429;1;1;0,000107462540876902;"ILC2";"mt-Co1";"Downregulated_yMB"
"Nrip14";5,94495785425821e-09;0,368636738788578;0,981;0,958;0,00012133658980541;"ILC2";"Nrip1";"Downregulated_yMB"
"Dgat15";8,37772970687891e-09;0,545612897627059;0,944;0,916;0,000170989463317398;"ILC2";"Dgat1";"Downregulated_yMB"
"Spink44";9,30732672886098e-09;2,1176340862109;0,261;0,095;0,000189962538536053;"ILC2";"Spink4";"Downregulated_yMB"
"Epcam5";2,31923002609515e-08;2,5205551507333;0,212;0,061;0,000473354848326021;"ILC2";"Epcam";"Downregulated_yMB"
"Bhlhe404";2,62683198916491e-08;0,374829632519313;0,993;0,954;0,000536136408988559;"ILC2";"Bhlhe40";"Downregulated_yMB"
"mt-Co24";4,59452245780647e-08;0,24088648327937;1;1;0,000937742033638301;"ILC2";"mt-Co2";"Downregulated_yMB"
"Furin5";4,7488647376592e-08;0,734384465595729;0,896;0,852;0,000969243292956243;"ILC2";"Furin";"Downregulated_yMB"
"Rora5";9,32419641611805e-08;0,40011789898801;0,986;0,992;0,00190306848852969;"ILC2";"Rora";"Downregulated_yMB"
"Mir142hg4";9,78658839872811e-08;1,05470593577427;0,496;0,312;0,00199744269218041;"ILC2";"Mir142hg";"Downregulated_yMB"
"Oat4";1,15762509545411e-07;1,29750189108871;0,372;0,202;0,00236271281982183;"ILC2";"Oat";"Downregulated_yMB"
"Reg3b5";1,7801803083747e-07;2,69399050109288;0,151;0,027;0,00363334800939276;"ILC2";"Reg3b";"Downregulated_yMB"
"Dot1l5";2,29426818709831e-07;0,753197799540618;0,607;0,437;0,00468260136986766;"ILC2";"Dot1l";"Downregulated_yMB"
"Crem5";5,87291041429328e-07;0,691194184135983;0,774;0,646;0,0119866101555726;"ILC2";"Crem";"Downregulated_yMB"
"Tob25";1,01655665081399e-06;0,768868318035318;0,718;0,593;0,0207479212431135;"ILC2";"Tob2";"Downregulated_yMB"
"Elf34";1,08592180049799e-06;2,54723123573649;0,144;0,03;0,022163663948164;"ILC2";"Elf3";"Downregulated_yMB"
"Lgals24";1,19454085622851e-06;1,52584698723597;0,233;0,095;0,024380578875624;"ILC2";"Lgals2";"Downregulated_yMB"
"Pabpc14";1,49043534692931e-06;0,320800801769719;0,969;0,97;0,0304197854308273;"ILC2";"Pabpc1";"Downregulated_yMB"
"Plac85";1,56345423491453e-06;1,87436668292838;0,271;0,122;0,0319101009346056;"ILC2";"Plac8";"Downregulated_yMB"
"Pim15";1,77614735714199e-06;0,337234101009223;0,984;0,958;0,0362511675592679;"ILC2";"Pim1";"Downregulated_yMB"
"Defa206";1,12494982150815e-50;3,92931327341626;0,644;0,074;2,29602258569812e-46;"ILC3";"Defa20";"Downregulated_yMB"
"Defa216";6,2515984436269e-43;3,7573428485412;0,599;0,094;1,27595124234425e-38;"ILC3";"Defa21";"Downregulated_yMB"
"AY7611845";4,66505365590969e-39;2,6639797858599;0,568;0,081;9,52137451171169e-35;"ILC3";"AY761184";"Downregulated_yMB"
"Defa226";4,91612208871461e-39;4,39555556959745;0,524;0,051;1,00338051830665e-34;"ILC3";"Defa22";"Downregulated_yMB"
"Defa246";1,48351708030779e-36;2,29024465849155;0,833;0,589;3,02785836090819e-32;"ILC3";"Defa24";"Downregulated_yMB"
"Lyz15";3,61262445668394e-28;2,6580978605839;0,524;0,141;7,37336651609191e-24;"ILC3";"Lyz1";"Downregulated_yMB"
"Gm424186";1,33676448559804e-27;0,482167031010101;1;1;2,7283363151056e-23;"ILC3";"Gm42418";"Downregulated_yMB"
"Gm153086";5,37435436361358e-27;3,67511191196319;0,363;0,017;1,09690572561353e-22;"ILC3";"Gm15308";"Downregulated_yMB"
"Gm152846";5,95418751783714e-27;1,48004332800222;0,65;0,269;1,21524967239056e-22;"ILC3";"Gm15284";"Downregulated_yMB"
"Gm148516";6,69119595767862e-19;2,08066058776973;0,394;0,091;1,36567309496221e-14;"ILC3";"Gm14851";"Downregulated_yMB"
"Defa-rs16";2,69068174030757e-18;2,30037315036293;0,35;0,064;5,49168143196776e-14;"ILC3";"Defa-rs1";"Downregulated_yMB"
"Krt87";2,38263994204882e-16;1,87400768771387;0,454;0,168;4,86296812172165e-12;"ILC3";"Krt8";"Downregulated_yMB"
"Itln16";8,47272219280177e-16;2,56225811110395;0,328;0,077;1,72928259955084e-11;"ILC3";"Itln1";"Downregulated_yMB"
"Lgals45";1,89635456052355e-15;2,52395823227037;0,344;0,088;3,87045965802856e-11;"ILC3";"Lgals4";"Downregulated_yMB"
"Gm148506";2,13722590152962e-13;2,36549200458917;0,293;0,071;4,36207806502195e-09;"ILC3";"Gm14850";"Downregulated_yMB"
"Pigr6";3,4924459497115e-13;2,50940660884893;0,356;0,128;7,12808218336117e-09;"ILC3";"Pigr";"Downregulated_yMB"
"Zg166";1,89543414008785e-12;2,56799973290872;0,284;0,071;3,86858107991931e-08;"ILC3";"Zg16";"Downregulated_yMB"
"Ang46";3,10734417868413e-12;3,59091672962212;0,196;0,02;6,34208946869432e-08;"ILC3";"Ang4";"Downregulated_yMB"
"Erdr16";5,16225777628061e-12;1,79441571496792;0,366;0,141;1,05361681213887e-07;"ILC3";"Erdr1";"Downregulated_yMB"
"Rora6";2,64841275736339e-11;0,700856418273715;0,978;0,956;5,40541043777868e-07;"ILC3";"Rora";"Downregulated_yMB"
"Cldn76";4,73008643679017e-11;3,03767734311529;0,205;0,034;9,65410641748874e-07;"ILC3";"Cldn7";"Downregulated_yMB"
"Tspan86";9,18777234407353e-11;3,47332836202582;0,164;0,013;1,87522433542541e-06;"ILC3";"Tspan8";"Downregulated_yMB"
"mt-Co15";1,97316644147879e-10;0,305029815046219;1;1;4,0272327070582e-06;"ILC3";"mt-Co1";"Downregulated_yMB"
"Agr26";2,98611400201814e-10;4,49680801588869;0,142;0,007;6,09465867811902e-06;"ILC3";"Agr2";"Downregulated_yMB"
"Gpr1326";2,88333263876443e-09;0,573712961627272;0,915;0,859;5,88488191571821e-05;"ILC3";"Gpr132";"Downregulated_yMB"
"Spink45";3,29252191351371e-09;2,48855738742121;0,23;0,067;6,72003722548148e-05;"ILC3";"Spink4";"Downregulated_yMB"
"Lgals25";3,5739212984419e-09;2,03905617007394;0,265;0,091;7,29437337011992e-05;"ILC3";"Lgals2";"Downregulated_yMB"
"Gm78616";3,8224127938909e-09;3,66641123439114;0,142;0,013;7,80154451233132e-05;"ILC3";"Gm7861";"Downregulated_yMB"
"Reg3b6";6,23891966039246e-09;3,11802403286409;0,17;0,03;0,00012733635026861;"ILC3";"Reg3b";"Downregulated_yMB"
"Wsb15";6,87616057952546e-09;1,21573546176292;0,562;0,384;0,000140342437428115;"ILC3";"Wsb1";"Downregulated_yMB"
"Reg3g5";8,91340932694397e-09;4,00622140833657;0,129;0,01;0,000181922684362927;"ILC3";"Reg3g";"Downregulated_yMB"
"Gpx26";9,83177628844561e-09;3,11625678984037;0,161;0,027;0,000200666554047175;"ILC3";"Gpx2";"Downregulated_yMB"
"Epcam6";1,950169385075e-08;2,5296640700631;0,202;0,054;0,000398029571493807;"ILC3";"Epcam";"Downregulated_yMB"
"Atf45";5,13037794675884e-08;0,639674515633256;0,842;0,795;0,00104711013893348;"ILC3";"Atf4";"Downregulated_yMB"
"Tff36";8,99146633155873e-08;1,92105052612933;0,215;0,067;0,00183515827827114;"ILC3";"Tff3";"Downregulated_yMB"
"Mptx26";1,34315044655596e-07;3,82558654192326;0,12;0,013;0,00274137006142071;"ILC3";"Mptx2";"Downregulated_yMB"
"Defa176";1,42437516239694e-07;1,6467443806248;0,211;0,067;0,00290714970645216;"ILC3";"Defa17";"Downregulated_yMB"
"Fosl26";1,49274018082953e-07;0,728774874982416;0,804;0,717;0,00304668270907308;"ILC3";"Fosl2";"Downregulated_yMB"
"Slc38a26";3,62784053053174e-07;0,895607051694242;0,666;0,549;0,00740442252281527;"ILC3";"Slc38a2";"Downregulated_yMB"
"Junb5";4,27228999677247e-07;0,39209861834355;0,997;0,993;0,00871974388341262;"ILC3";"Junb";"Downregulated_yMB"
"Dstn5";5,07219876530085e-07;1,36848774283152;0,353;0,192;0,010352357679979;"ILC3";"Dstn";"Downregulated_yMB"
"Pim16";6,1529975267159e-07;0,544219851061598;0,909;0,862;0,0125582679520272;"ILC3";"Pim1";"Downregulated_yMB"
"St3gal45";1,16997043483334e-06;2,93063092551531;0,126;0,024;0,0238790965749485;"ILC3";"St3gal4";"Downregulated_yMB"
"Rpn15";1,24036494062377e-06;1,48972713930474;0,309;0,155;0,0253158484381312;"ILC3";"Rpn1";"Downregulated_yMB"
"Tob15";1,28493679237527e-06;1,52529990865741;0,309;0,158;0,0262255599323794;"ILC3";"Tob1";"Downregulated_yMB"
"Arf44";1,65042565562459e-06;0,53004007805553;0,83;0,737;0,0336851876312978;"ILC3";"Arf4";"Downregulated_yMB"
"Sfpq6";2,2616786155819e-06;0,483999552280967;0,89;0,859;0,0461608605440265;"ILC3";"Sfpq";"Downregulated_yMB"
"Defa217";1,74362251590766e-19;5,0086613957567;0,372;0,041;3,55873355496754e-15;"NKTcells";"Defa21";"Downregulated_yMB"
"Defa207";6,02844968975668e-18;4,145514826591;0,409;0,086;1,23040658167934e-13;"NKTcells";"Defa20";"Downregulated_yMB"
"Defa247";4,48342142409433e-14;2,51473883016512;0,757;0,523;9,15066312657653e-10;"NKTcells";"Defa24";"Downregulated_yMB"
"Defa227";7,7840953431386e-14;3,7963599630214;0,307;0,05;1,58873385953459e-09;"NKTcells";"Defa22";"Downregulated_yMB"
"AY7611846";8,03721193295154e-12;2,55549184310395;0,365;0,114;1,64039495551541e-07;"NKTcells";"AY761184";"Downregulated_yMB"
"Erdr17";1,70737394997525e-11;1,31669350363774;0,547;0,273;3,48475023189949e-07;"NKTcells";"Erdr1";"Downregulated_yMB"
"Gm148507";1,85281752742026e-11;3,89998387414101;0,243;0,032;3,78160057346475e-07;"NKTcells";"Gm14850";"Downregulated_yMB"
"Lyz16";5,87765819987767e-11;2,43617684127223;0,385;0,15;1,19963003859503e-06;"NKTcells";"Lyz1";"Downregulated_yMB"
"Defa-rs17";1,94682788860728e-10;3,28935897891776;0,257;0,05;3,97347572064746e-06;"NKTcells";"Defa-rs1";"Downregulated_yMB"
"Gm152847";2,08088155187121e-10;1,77423251386737;0,483;0,236;4,24707924736914e-06;"NKTcells";"Gm15284";"Downregulated_yMB"
"Spink46";1,50004603562485e-09;2,5354789543875;0,26;0,059;3,06159395871032e-05;"NKTcells";"Spink4";"Downregulated_yMB"
"Gm153087";4,9733677739315e-09;3,2659376087021;0,206;0,032;0,000101506436265942;"NKTcells";"Gm15308";"Downregulated_yMB"
