"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000026121",311.147663826743,-0.158289571226962,0.127394691091072,-1.24251308960594,0.214047314016887,0.999862803868047
"ENSMUSG00000087589",0.895541856390264,0.604268141345631,0.938382803066689,0.643946307808335,0.519610251680893,0.999862803868047
"ENSMUSG00000046337",7.35960880487754,-0.139738077424763,0.307141186886168,-0.454963656426035,0.649135385505399,0.999862803868047
"ENSMUSG00000061518",11072.6249552223,0.106090781578456,0.131299546008343,0.80800569997184,0.419087300855616,0.999862803868047
"ENSMUSG00000037351",6130.41229198723,0.0417622968827874,0.0714195989127886,0.584745609307942,0.558718781454084,0.999862803868047
"ENSMUSG00000102416",1.22319481672201,-0.653474705312687,0.766979627588977,-0.852010512152591,0.394208257580286,0.999862803868047
"ENSMUSG00000026117",24.2166110792299,0.317013524507216,0.371021379458461,0.854434655409687,0.392864200975409,0.999862803868047
"ENSMUSG00000026116",5802.88232660167,0.0502926885444988,0.0969195971429656,0.518911448531016,0.603822493788934,0.999862803868047
"ENSMUSG00000102930",0.376401787297597,-0.439018684136053,1.2156621987868,-0.361135424441248,0.717998212777268,0.999862803868047
"ENSMUSG00000050122",201.678571653836,0.22490915977306,0.231788652226576,0.970319977326624,0.331887022483071,0.999862803868047
"ENSMUSG00000026114",26.1210794515729,0.0169292577317713,0.35550170210425,0.0476207501442758,0.96201849456516,0.999862803868047
"ENSMUSG00000026113",730.546029780284,-0.0120317144868751,0.161108936813458,-0.074680615022655,0.940468831566804,0.999862803868047
"ENSMUSG00000026112",4271.52585137812,0.00245942867844473,0.103711570455672,0.0237141204943564,0.981080642647909,0.999862803868047
"ENSMUSG00000026111",1862.73265627591,0.0308490643755373,0.088715732276479,0.34772935514298,0.728043448626881,0.999862803868047
"ENSMUSG00000026110",25663.7448569201,0.127554922459229,0.213072037346417,0.598646936725197,0.549408349305379,0.999862803868047
"ENSMUSG00000026090",2442.9483758991,0.146390905891597,0.133779006917348,1.09427412614926,0.273834769547921,0.999862803868047
"ENSMUSG00000089767",16.4519865532062,0.0100559471061554,0.396275683278901,0.0253761397190701,0.979754942724293,0.999862803868047
"ENSMUSG00000060771",143.736678322527,-0.13401351033604,0.177769783167404,-0.753859896481064,0.450933353579649,0.999862803868047
"ENSMUSG00000097268",0.143434421364159,0.242545457151157,2.8542634527522,0.0849765486494545,0.932280034726612,0.999862803868047
"ENSMUSG00000037216",153.556377047216,-0.0572263062500504,0.0889821656089601,-0.643121077784692,0.520145538646742,0.999862803868047
"ENSMUSG00000026088",759.186032485958,0.134961644558517,0.105181791090563,1.28312746112407,0.199447424314222,0.999862803868047
"ENSMUSG00000026087",2346.17030207798,0.0044103251307005,0.0766485827052378,0.0575395522662302,0.954115400129945,0.999862803868047
"ENSMUSG00000061584",0.151814479573394,-0.815420453981011,3.02618920828379,-0.269454550875043,0.787579912308206,0.999862803868047
"ENSMUSG00000058407",2444.77674152477,0.0291258802980278,0.098572193855469,0.295477651037508,0.76762902249565,0.999862803868047
"ENSMUSG00000026083",3509.11689947674,0.0231465790513636,0.0913776951661441,0.253306663177247,0.800031247512145,0.999862803868047
"ENSMUSG00000026082",371.321646281942,-0.0663317008145145,0.200343937139905,-0.33108913482215,0.74057715840874,0.999862803868047
"ENSMUSG00000103804",3.406472530893,0.265244305638664,0.550711299365222,0.481639483236314,0.630062072899311,0.999862803868047
"ENSMUSG00000037138",94.0441133637884,-0.260034864849027,0.364652338934219,-0.713103515554128,0.475781704247786,0.999862803868047
"ENSMUSG00000085391",0.144152798140636,0.242545478788318,2.85116770317783,0.0850688223347871,0.932206676605186,0.999862803868047
"ENSMUSG00000085280",0.0851462831514894,-0.57497448342794,3.02618920828379,-0.189999515514107,0.849309510179358,0.999862803868047
"ENSMUSG00000087131",0.203223298310649,-0.526883623834918,2.68295293932255,-0.196381984981055,0.84431119562421,0.999862803868047
"ENSMUSG00000048814",47.7207341583877,-0.48842501410299,0.343285236161176,-1.42279644637461,0.154795171831677,0.999862803868047
"ENSMUSG00000026080",107.807913725125,-0.298950786366418,0.306517772737473,-0.9753130583474,0.32940499499617,0.999862803868047
"ENSMUSG00000103647",0.0702921605545297,0.482990189198143,3.02618920828379,0.159603433875192,0.873193473819473,0.999862803868047
"ENSMUSG00000067604",0.289652511795824,-0.712589559471158,1.7755485892608,-0.401334868435126,0.688173595137084,0.999862803868047
"ENSMUSG00000026078",2698.99765111319,0.0998380913541961,0.0819245865719519,1.21865847033004,0.222973846678542,0.999862803868047
"ENSMUSG00000026077",1431.54860865917,0.605665681559548,0.240825872347453,2.51495271523701,0.0119048349269166,0.999862803868047
"ENSMUSG00000073702",8353.77935568497,-0.00419723371390154,0.0896569883254018,-0.0468143509200651,0.962661191194002,0.999862803868047
"ENSMUSG00000003134",605.079876705828,0.0233597433111957,0.125250084854788,0.186504810262431,0.852048906995153,0.999862803868047
"ENSMUSG00000003135",1107.87884685271,0.0105299751800666,0.0449283192772221,0.234372782010681,0.814695587049316,0.999862803868047
"ENSMUSG00000085894",64.4044134503964,0.107865556509732,0.317607036382522,0.339619542873791,0.734143058945806,0.999862803868047
"ENSMUSG00000048234",3615.83782529772,-0.0795106770568983,0.130823372878424,-0.607771190326888,0.543339239420704,0.999862803868047
"ENSMUSG00000050967",28.0741165422785,-0.185584843728586,0.294009257335002,-0.631221089467688,0.527895974383537,0.999862803868047
"ENSMUSG00000097083",0.713760058978772,1.29108100283824,1.07402946545965,1.20209085910477,0.229328327526245,0.999862803868047
"ENSMUSG00000057173",0.327430019350468,-0.729353691179623,1.32969884712492,-0.548510433589254,0.583341467117005,0.999862803868047
"ENSMUSG00000091937",0.310330488216266,-0.19025413872131,1.51350557027375,-0.125704287092183,0.899966008181057,0.999862803868047
"ENSMUSG00000101634",0.192428582920923,-0.238345471865265,2.20799893611263,-0.107946370791688,0.914038233426545,0.999862803868047
"ENSMUSG00000026074",1273.38229035281,-0.154473902612621,0.139281036824724,-1.10908064826524,0.267395392306639,0.999862803868047
"ENSMUSG00000026073",28.2409177555863,0.369884437295069,0.412676349670183,0.89630636112461,0.370089162655884,0.999862803868047
"ENSMUSG00000097899",0.803802146171394,-0.185442026428313,0.912073241818149,-0.203319226928145,0.838885528460024,0.999862803868047
"ENSMUSG00000026072",940.813087766987,0.0684586698049828,0.171180011405087,0.399922100968783,0.689213893447518,0.999862803868047
"ENSMUSG00000070942",269.856396450706,-0.0753346085953017,0.233872694266265,-0.322118017375439,0.747363289255471,0.999862803868047
"ENSMUSG00000026069",208.288567096823,0.577871629713531,0.853047210615621,0.677420455189692,0.498139223620794,0.999862803868047
"ENSMUSG00000026070",43.6546923738464,0.0244677828869122,0.340797974822677,0.0717955642184882,0.942764602953131,0.999862803868047
"ENSMUSG00000026068",28.3095554510416,0.177896761190571,0.350327546815864,0.507801235750596,0.611592743084093,0.999862803868047
"ENSMUSG00000026065",5.91229129942993,-1.08970720181888,0.52837096435049,-2.06239039489694,0.0391705830333892,0.999862803868047
"ENSMUSG00000026062",11391.8958842841,0.0783981926419599,0.158323913351969,0.495175940147925,0.62047593251898,0.999862803868047
"ENSMUSG00000103679",3.97383759133798,-0.237932448819963,0.601573617683978,-0.395516761084019,0.692461554330823,0.999862803868047
"ENSMUSG00000103270",18.0908858341135,0.0895193263393538,0.303508849707747,0.294947993857686,0.768033608081391,0.999862803868047
"ENSMUSG00000041945",289.232269481692,0.0935404951786351,0.168622681033481,0.554732581674834,0.579077586964061,0.999862803868047
"ENSMUSG00000079588",55.4387175096001,0.106455463336099,0.279897418104094,0.380337425250946,0.703694957832024,0.999862803868047
"ENSMUSG00000103106",5.88188763281774,0.22755607967307,0.500798884800626,0.454386154960514,0.649550915575057,0.999862803868047
"ENSMUSG00000060424",5.61381517013532,-0.375873140702386,0.461009972192436,-0.815325401563088,0.414886072435843,0.999862803868047
"ENSMUSG00000093436",0.640494721935164,0.635244081066275,0.982653028211498,0.64645817275144,0.517982676951145,0.999862803868047
"ENSMUSG00000097063",1.14021430056422,0.623816942757653,0.874718695033816,0.713162924605763,0.475744945517668,0.999862803868047
"ENSMUSG00000060679",1994.59459668138,-0.0398317290173234,0.0940131397502499,-0.423682573767222,0.671797325676062,0.999862803868047
"ENSMUSG00000041907",7.98241008957287,-0.18914212712096,0.30513778221459,-0.619858103930064,0.535351210867742,0.999862803868047
"ENSMUSG00000070939",1506.73930484872,0.05380845635158,0.0844708956933691,0.637005869416914,0.524121020436957,0.999862803868047
"ENSMUSG00000100269",0.123927488655341,0.771527437227028,2.94691869283744,0.261808185988384,0.79346932763816,0.999862803868047
"ENSMUSG00000010290",809.263963330356,-0.0107403141795495,0.084917572464243,-0.126479288890083,0.899352542451254,0.999862803868047
